"Id","FeedItemId","FieldName","DataType","OldValueString","NewValueString","OldValueFirstName","NewValueFirstName","OldValueLastName","NewValueLastName","OldValueNumber","NewValueNumber","OldValueDate","NewValueDate"
"0D68a0000JMwBLlCQN","0D58a0000A8knQmCQI","Amount","Currency","MXN","MXN","","","","","364500","200000","",""
"0D68a0000JMwBLmCQN","0D58a0000A8knQmCQI","Amount","Currency","MXN","MXN","","","","","200000","365000","",""
"0D68a0000JMwBRfCQN","0D58a0000A8knSsCQI","StageName","DynamicEnum","Firmas","Closed Lost","","","","","","","",""
"0D68a0000JMwBu9CQF","0D58a0000A8knfSCQQ","Amount","Currency","MXN","MXN","","","","","364500","200000","",""
"0D68a0000JMwBuACQV","0D58a0000A8knfSCQQ","Amount","Currency","MXN","MXN","","","","","200000","365000","",""
"0D68a0000JMwBuBCQV","0D58a0000A8knfTCQQ","StageName","DynamicEnum","Negociación","Firmas","","","","","","","",""
"0D68a0000JMwBuDCQV","0D58a0000A8knfVCQQ","StageName","DynamicEnum","Negociación","Firmas","","","","","","","",""
"0D68a0000JMwBwkCQF","0D58a0000A8kngNCQQ","StageName","DynamicEnum","Negociación","Firmas","","","","","","","",""
"0D68a0000JMwBwlCQF","0D58a0000A8kngOCQQ","CloseDate","DateOnly","","","","","","","","","2023-07-27 00:00:00","2023-09-07 00:00:00"
"0D68a0000JMwBy4CQF","0D58a0000A8kngpCQA","StageName","DynamicEnum","Firmas","Closed Lost","","","","","","","",""
"0D68a0000JMwBy6CQF","0D58a0000A8kngrCQA","StageName","DynamicEnum","Firmas","Closed Lost","","","","","","","",""
"0D68a0000JMwC7iCQF","0D58a0000A8knQpCQI","StageName","DynamicEnum","Presentación Propuesta","Negociación","","","","","","","",""
"0D68a0000JMwCMYCQ3","0D58a0000A8kmjnCQA","Amount","Currency","MXN","MXN","","","","","200000","275000","",""
"0D68a0000JMwCMZCQ3","0D58a0000A8knsACQQ","StageName","DynamicEnum","Presentación Propuesta","Negociación","","","","","","","",""
"0D68a0000JMwCPiCQN","0D58a0000A8knspCQA","StageName","DynamicEnum","Firmas","Closed Lost","","","","","","","",""
"0D68a0000JMwCw3CQF","0D58a0000A8knQqCQI","CloseDate","DateOnly","","","","","","","","","2023-07-27 00:00:00","2023-08-31 00:00:00"
"0D68a0000JMwD6oCQF","0D58a0000A8knfWCQQ","CloseDate","DateOnly","","","","","","","","","2023-07-27 00:00:00","2023-09-07 00:00:00"
"0D68a0000JMwD6pCQF","0D58a0000A8koKeCQI","CloseDate","DateOnly","","","","","","","","","2023-07-27 00:00:00","2023-09-14 00:00:00"
"0D68a0000JMwDjRCQV","0D58a0000A8kmaHCQQ","CloseDate","DateOnly","","","","","","","","","2023-07-27 00:00:00","2023-09-07 00:00:00"
"0D68a0000JNpE2kCQF","0D58a0000A9WpsZCQS","StageName","DynamicEnum","Negociación","Closed Won","","","","","","","",""
"0D68a0000JNpHppCQF","0D58a0000A9WrOBCQ0","Amount","Currency","PEN","PEN","","","","","27675","27675.675","",""
"0D68a0000JNpI2fCQF","0D58a0000A9WpsZCQS","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-08-15 00:00:00"
"0D68a0000JNpMh8CQF","0D58a0000A9WtRDCQ0","Amount","Currency","PEN","PEN","","","","","13837.5","13837.8375","",""
"0D68a0000JNpMmXCQV","0D58a0000A9WtT0CQK","StageName","DynamicEnum","Negociación","Closed Won","","","","","","","",""
"0D68a0000JNpMmYCQV","0D58a0000A9WtT0CQK","CloseDate","DateOnly","","","","","","","","","2023-09-04 00:00:00","2023-08-15 00:00:00"
"0D68a0000JOmmalCQB","0D58a0000A9YxvLCQS","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-30 00:00:00"
"0D68a0000JOmsqICQR","0D58a0000A9Z05fCQC","Amount","Currency","","USD","","","","","","3400","",""
"0D68a0000JOmt3dCQB","0D58a0000A9Z0C0CQK","Amount","Currency","","USD","","","","","","2550","",""
"0D68a0000JPTxCOCQ1","0D58a0000A9ZUK8CQO","StageName","DynamicEnum","Negociación","Closed Won","","","","","","","",""
"0D68a0000JPTxCPCQ1","0D58a0000A9ZUK8CQO","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-08-16 00:00:00"
"0D68a0000JRJ5U8CQL","0D58a0000AAIuBeCQL","CloseDate","DateOnly","","","","","","","","","2023-08-18 00:00:00","2023-08-23 00:00:00"
"0D68a0000JRJ5U9CQL","0D58a0000AAIuBfCQL","CloseDate","DateOnly","","","","","","","","","2023-08-21 00:00:00","2023-08-25 00:00:00"
"0D68a0000JRJ5UACQ1","0D58a0000AAIuBgCQL","CloseDate","DateOnly","","","","","","","","","2023-08-18 00:00:00","2023-08-23 00:00:00"
"0D68a0000JRJ5UBCQ1","0D58a0000AAIuBhCQL","CloseDate","DateOnly","","","","","","","","","2023-08-18 00:00:00","2023-08-23 00:00:00"
"0D68a0000JRJ5UCCQ1","0D58a0000AAIuBiCQL","CloseDate","DateOnly","","","","","","","","","2023-08-18 00:00:00","2023-08-23 00:00:00"
"0D68a0000JRJ5jyCQD","0D58a0000AAIuIpCQL","Amount","Currency","COP","COP","","","","","11515000","7000000","",""
"0D68a0000JRJ6CUCQ1","0D58a0000AAIuVeCQL","StageName","DynamicEnum","Firmas","Closed Won","","","","","","","",""
"0D68a0000JRJhGQCQ1","0D58a0000AAJ9HaCQL","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-30 00:00:00"
"0D68a0000JRJhK5CQL","0D58a0000AAJ9JSCQ1","CloseDate","DateOnly","","","","","","","","","2023-08-15 00:00:00","2023-08-25 00:00:00"
"0D68a0000JRJhi4CQD","0D58a0000AAJ9UaCQL","CloseDate","DateOnly","","","","","","","","","2023-08-15 00:00:00","2023-08-31 00:00:00"
"0D68a0000JRJhi5CQD","0D58a0000AAJ9UbCQL","CloseDate","DateOnly","","","","","","","","","2023-08-18 00:00:00","2023-08-31 00:00:00"
"0D68a0000JRJhi6CQD","0D58a0000AAJ9UcCQL","CloseDate","DateOnly","","","","","","","","","2023-08-11 00:00:00","2023-08-31 00:00:00"
"0D68a0000JRJhi7CQD","0D58a0000AAJ9UdCQL","CloseDate","DateOnly","","","","","","","","","2023-08-04 00:00:00","2023-08-31 00:00:00"
"0D68a0000JRJnozCQD","0D58a0000AAJCGICQ5","Amount","Currency","PEN","PEN","","","","","12000","18000","",""
"0D68a0000JRJsKgCQL","0D58a0000AAJDvRCQX","CloseDate","DateOnly","","","","","","","","","2023-08-23 00:00:00","2023-09-15 00:00:00"
"0D68a0000JRJsLhCQL","0D58a0000AAJDvuCQH","StageName","DynamicEnum","Negociación","Firmas","","","","","","","",""
"0D68a0000JT7CB8CQN","0D58a0000ABC8ZRCQ1","Amount","Currency","USD","USD","","","","","600","3500","",""
"0D68a0000JT7CKiCQN","0D58a0000ABC8dMCQT","StageName","DynamicEnum","Negociación","Firmas","","","","","","","",""
"0D68a0000JT7GQdCQN","0D58a0000ABCAT2CQP","StageName","DynamicEnum","Presentación Propuesta","Closed Lost","","","","","","","",""
"0D68a0000JT7IhGCQV","0D58a0000ABCBUbCQP","Amount","Currency","USD","USD","","","","","4000","100","",""
"0D68a0000JT7Kj6CQF","0D58a0000ABCCLfCQP","Amount","Currency","USD","USD","","","","","2100","100","",""
"0D68a0000JT7KlVCQV","0D58a0000ABCCMxCQP","StageName","DynamicEnum","Presentación Propuesta","Closed Lost","","","","","","","",""
"0D68a0000JT7LRoCQN","0D58a0000ABCCayCQH","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-30 00:00:00"
"0D68a0000JT7Ul5CQF","0D58a0000ABCGw6CQH","StageName","DynamicEnum","Firmas","Closed Won","","","","","","","",""
"0D68a0000JT7WqiCQF","0D58a0000ABCHWfCQP","Amount","Currency","MXN","MXN","","","","","19250","19155.8","",""
"0D68a0000JT7g5RCQR","0D58a0000ABCKHJCQ5","StageName","DynamicEnum","Firmas","Closed Won","","","","","","","",""
"0D68a0000JT7gOOCQZ","0D58a0000ABCMEUCQ5","Amount","Currency","MXN","MXN","","","","","46333","46377.2","",""
"0D68a0000JT7gRPCQZ","0D58a0000ABCKHJCQ5","CloseDate","DateOnly","","","","","","","","","2023-08-22 00:00:00","2023-08-21 00:00:00"
"0D68a0000JT7v1ECQR","0D58a0000ABCTFcCQP","CloseDate","DateOnly","","","","","","","","","2023-07-27 00:00:00","2023-08-31 00:00:00"
"0D68a0000JT7vbYCQR","0D58a0000ABCT0eCQH","Amount","Currency","COP","COP","","","","","9200000","10000000","",""
"0D68a0000JT7vnmCQB","0D58a0000ABCSauCQH","CloseDate","DateOnly","","","","","","","","","2023-08-15 00:00:00","2023-08-31 00:00:00"
"0D68a0000JT7weyCQB","0D58a0000ABCTR6CQP","StageName","DynamicEnum","Firmas","Closed Won","","","","","","","",""
"0D68a0000JT7x52CQB","0D58a0000ABCTcDCQX","CloseDate","DateOnly","","","","","","","","","2023-08-18 00:00:00","2023-08-31 00:00:00"
"0D68a0000JT7xAcCQJ","0D58a0000ABCSqNCQX","Amount","Currency","MXN","MXN","","","","","1600000","2000000","",""
"0D68a0000JT80ZUCQZ","0D58a0000ABCV8fCQH","Amount","Currency","COP","COP","","","","","11515000","0","",""
"0D68a0000JT80uMCQR","0D58a0000ABCVIUCQ5","StageName","DynamicEnum","Negociación","Firmas","","","","","","","",""
"0D68a0000JT80wsCQB","0D58a0000ABCTR6CQP","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-08-21 00:00:00"
"0D68a0000JT81EPCQZ","0D58a0000ABCWFLCQ5","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-10-27 00:00:00"
"0D68a0000JT81z6CQB","0D58a0000ABCVoOCQX","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-29 00:00:00"
"0D68a0000JT82JSCQZ","0D58a0000ABCVxyCQH","Amount","Currency","COP","COP","","","","","7000000","0","",""
"0D68a0000JT82JTCQZ","0D58a0000ABCVxzCQH","StageName","DynamicEnum","Firmas","Closed Won","","","","","","","",""
"0D68a0000JT82ksCQB","0D58a0000ABCW9YCQX","StageName","DynamicEnum","Negociación","Closed Lost","","","","","","","",""
"0D68a0000JT83gzCQB","0D58a0000ABCVZvCQP","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-09-29 00:00:00"
"0D68a0000JT83h0CQB","0D58a0000ABCVZwCQP","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-10-16 00:00:00"
"0D68a0000JT83h1CQB","0D58a0000ABCVZxCQP","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-09-29 00:00:00"
"0D68a0000JT83h2CQB","0D58a0000ABCVZyCQP","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-09-15 00:00:00"
"0D68a0000JT83h3CQB","0D58a0000ABCWogCQH","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-10-31 00:00:00"
"0D68a0000JT84GACQZ","0D58a0000ABCWohCQH","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-10-31 00:00:00"
"0D68a0000JVfGT4CQN","0D58a0000AC5Qt6CQF","StageName","DynamicEnum","Diseño Propuesta","Closed Lost","","","","","","","",""
"0D68a0000JVfIj4CQF","0D58a0000AC5SAiCQN","Amount","Currency","USD","USD","","","","","3000","100","",""
"0D68a0000JXZL1XCQX","0D58a0000AD1rXhCQJ","Amount","Currency","MXN","MXN","","","","","100000","0","",""
"0D68a0000JXZL1YCQX","0D58a0000AD1rXiCQJ","StageName","DynamicEnum","Firmas","Closed Lost","","","","","","","",""
"0D68a0000JXZMaHCQX","0D58a0000AD1sGvCQJ","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-29 00:00:00"
"0D68a0000JXZMaICQX","0D58a0000AD1sGwCQJ","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-09-29 00:00:00"
"0D68a0000JXZMc2CQH","0D58a0000AD1sQjCQJ","Amount","Currency","PEN","PEN","","","","","9225.225","27675","",""
"0D68a0000JXZMc3CQH","0D58a0000AD1sQjCQJ","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-08-28 00:00:00"
"0D68a0000JXZNsqCQH","0D58a0000AD1ssrCQB","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-09-29 00:00:00"
"0D68a0000JXZNsrCQH","0D58a0000AD1sssCQB","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-09-29 00:00:00"
"0D68a0000JXZNssCQH","0D58a0000AD1sstCQB","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-09-29 00:00:00"
"0D68a0000JXZNstCQH","0D58a0000AD1ssuCQB","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-15 00:00:00"
"0D68a0000JXZTwwCQH","0D58a0000AD1vNHCQZ","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-09-15 00:00:00"
"0D68a0000JXZXC4CQP","0D58a0000AD1vNICQZ","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-09-05 00:00:00"
"0D68a0000JXZXC5CQP","0D58a0000AD1vNJCQZ","CloseDate","DateOnly","","","","","","","","","2023-08-23 00:00:00","2023-08-30 00:00:00"
"0D68a0000JXZXC6CQP","0D58a0000AD1wdcCQB","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-08-31 00:00:00"
"0D68a0000JXZXC7CQP","0D58a0000AD1wddCQB","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-08-30 00:00:00"
"0D68a0000JXZXC8CQP","0D58a0000AD1wdeCQB","CloseDate","DateOnly","","","","","","","","","2023-08-23 00:00:00","2023-09-08 00:00:00"
"0D68a0000JXZXC9CQP","0D58a0000AD1wdfCQB","CloseDate","DateOnly","","","","","","","","","2023-08-30 00:00:00","2023-09-08 00:00:00"
"0D68a0000JXZbHtCQL","0D58a0000AD1yKzCQJ","Amount","Currency","USD","USD","","","","","3570","100","",""
"0D68a0000JXZbHuCQL","0D58a0000AD1yL0CQJ","StageName","DynamicEnum","Presentación Propuesta","Closed Lost","","","","","","","",""
"0D68a0000JXZbOTCQ1","0D58a0000AD1yEyCQJ","StageName","DynamicEnum","Firmas","Closed Won","","","","","","","",""
"0D68a0000JXZbOUCQ1","0D58a0000AD1yEyCQJ","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-08-25 00:00:00"
"0D68a0000JXZc0UCQT","0D58a0000AD1yfRCQR","Amount","Currency","USD","USD","","","","","3000","100","",""
"0D68a0000JXZc1GCQT","0D58a0000AD1yfmCQB","StageName","DynamicEnum","Negociación","Firmas","","","","","","","",""
"0D68a0000JXZcPQCQ1","0D58a0000AD1yrvCQB","StageName","DynamicEnum","Negociación","Closed Lost","","","","","","","",""
"0D68a0000JXZcuiCQD","0D58a0000AD1z4hCQB","Amount","Currency","COP","COP","","","","","23030000","12500000","",""
"0D68a0000JXZdN3CQL","0D58a0000AD1ytECQR","StageName","DynamicEnum","Negociación","Closed Lost","","","","","","","",""
"0D68a0000JXZe38CQD","0D58a0000AD1zUiCQJ","CloseDate","DateOnly","","","","","","","","","2023-09-08 00:00:00","2023-08-31 00:00:00"
"0D68a0000JXa3H1CQJ","0D58a0000AD29kACQR","StageName","DynamicEnum","Presentación Propuesta","Negociación","","","","","","","",""
"0D68a0000JaeYjtCQE","0D58a0000AEjLFtCQN","Email","Email","gpuente@winkel-media.com","developers@winkel-media.com","","","","","","","",""
"0D68a0000JaeYjuCQE","0D58a0000AEjLFuCQN","Email","Email","gpuente@winkel-media.com","developers@winkel-media.com","","","","","","","",""
"0D68a0000JaeaJiCQI","0D58a0000AEjLxiCQF","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-30 00:00:00"
"0D68a0000JaeaJjCQI","0D58a0000AEjLxjCQF","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-30 00:00:00"
"0D68a0000JaeaJkCQI","0D58a0000AEjLxkCQF","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-30 00:00:00"
"0D68a0000JaeaJlCQI","0D58a0000AEjM6OCQV","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-30 00:00:00"
"0D68a0000JaeadsCQA","0D58a0000AEjM6PCQV","CloseDate","DateOnly","","","","","","","","","2023-09-30 00:00:00","2023-10-31 00:00:00"
"0D68a0000JaeadtCQA","0D58a0000AEjM6QCQV","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-11-30 00:00:00"
"0D68a0000JaeaduCQA","0D58a0000AEjM6RCQV","CloseDate","DateOnly","","","","","","","","","2023-10-31 00:00:00","2023-12-30 00:00:00"
"0D68a0000Jaenh3CQA","0D58a0000AEjRUKCQ3","CloseDate","DateOnly","","","","","","","","","2023-08-24 00:00:00","2023-08-31 00:00:00"
"0D68a0000JaeoBNCQY","0D58a0000AEjPWSCQ3","CloseDate","DateOnly","","","","","","","","","2023-08-24 00:00:00","2023-09-14 00:00:00"
"0D68a0000JaeoBOCQY","0D58a0000AEjPWTCQ3","CloseDate","DateOnly","","","","","","","","","2023-08-24 00:00:00","2023-08-31 00:00:00"
"0D68a0000JaeoKLCQY","0D58a0000AEjRjiCQF","CloseDate","DateOnly","","","","","","","","","2023-08-24 00:00:00","2023-08-31 00:00:00"
"0D68a0000JaepxTCQQ","0D58a0000AEjRjlCQF","CloseDate","DateOnly","","","","","","","","","2023-08-24 00:00:00","2023-08-31 00:00:00"
"0D68a0000Jaeq25CQA","0D58a0000AEjQojCQF","CloseDate","DateOnly","","","","","","","","","2023-08-24 00:00:00","2023-09-14 00:00:00"
"0D68a0000Jaeq26CQA","0D58a0000AEjQokCQF","CloseDate","DateOnly","","","","","","","","","2023-08-24 00:00:00","2023-09-14 00:00:00"
"0D68a0000Jaeq4RCQQ","0D58a0000AEjSRMCQ3","Amount","Currency","MXN","MXN","","","","","25000","25205","",""
"0D68a0000Jaeq66CQA","0D58a0000AEjSS3CQN","StageName","DynamicEnum","Presentación Propuesta","Negociación","","","","","","","",""
"0D68a0000JaeqMXCQY","0D58a0000AEjQpzCQF","CloseDate","DateOnly","","","","","","","","","2023-08-24 00:00:00","2023-09-14 00:00:00"
"0D68a0000JaeqitCQA","0D58a0000AEjS5YCQV","CloseDate","DateOnly","","","","","","","","","2023-08-24 00:00:00","2023-08-31 00:00:00"
"0D68a0000JaesUyCQI","0D58a0000AEjTTcCQN","StageName","DynamicEnum","Firmas","Closed Won","","","","","","","",""
"0D68a0000Jai2HFCQY","0D58a0000AEku8JCQR","StageName","DynamicEnum","Diseño Propuesta","Negociación","","","","","","","",""
"0D68a0000JbSftnCQC","0D58a0000AEl6PmCQJ","StageName","DynamicEnum","Negociación","Firmas","","","","","","","",""
"0D68a0000JbSftoCQC","0D58a0000AEl6PmCQJ","Amount","Currency","PEN","PEN","","","","","27600","14760","",""
"0D68a0000JbSftpCQC","0D58a0000AEl6PmCQJ","CloseDate","DateOnly","","","","","","","","","2023-09-15 00:00:00","2023-09-04 00:00:00"
"0D68a0000JbSgEMCQ0","0D58a0000AEl7UQCQZ","StageName","DynamicEnum","Negociación","Firmas","","","","","","","",""
"0D68a0000JbSrhxCQC","0D58a0000AElCdHCQV","Amount","Currency","","USD","","","","","","2250","",""
"0D68a0000JbSs9BCQS","0D58a0000AElCukCQF","Amount","Currency","","USD","","","","","","4250","",""
"0D68a0000JbSs9CCQS","0D58a0000AElCukCQF","CloseDate","DateOnly","","","","","","","","","2023-09-15 00:00:00","2023-09-30 00:00:00"
"0D68a0000Jby19UCQQ","0D58a0000AFTn15CQD","StageName","DynamicEnum","Negociación","Closed Lost","","","","","","","",""
"0D68a0000Jby24UCQQ","0D58a0000AFTo0KCQT","Amount","Currency","USD","USD","","","","","3000","70","",""
"0D68a0000Jby51QCQQ","0D58a0000AFTpZFCQ1","StageName","DynamicEnum","Presentación Propuesta","Negociación","","","","","","","",""
"0D68a0000Jby6PiCQI","0D58a0000AFTqBmCQL","StageName","DynamicEnum","Diseño Propuesta","Presentación Propuesta","","","","","","","",""
"0D68a0000JcvP3qCQE","0D58a0000AFVusQCQT","StageName","DynamicEnum","Firmas","Closed Won","","","","","","","",""
"0D68a0000JcvP3rCQE","0D58a0000AFVusQCQT","CloseDate","DateOnly","","","","","","","","","2023-08-28 00:00:00","2023-08-31 00:00:00"
"0D68a0000JcvPxSCQU","0D58a0000AFVvrDCQT","Amount","Currency","PEN","PEN","","","","","27675","27675.675","",""
"0D68a0000JcvQbbCQE","0D58a0000AFVwAjCQL","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-15 00:00:00"
"0D68a0000JcvQbcCQE","0D58a0000AFVwAkCQL","CloseDate","DateOnly","","","","","","","","","2023-08-25 00:00:00","2023-09-15 00:00:00"
"0D68a0000JcvQbdCQE","0D58a0000AFVwAlCQL","CloseDate","DateOnly","","","","","","","","","2023-08-21 00:00:00","2023-09-15 00:00:00"
"0D68a0000Jcw2MFCQY","0D58a0000AFWAoiCQH","StageName","DynamicEnum","Firmas","Closed Won","","","","","","","",""
"0D68a0000Jcw43DCQQ","0D58a0000AFWBXfCQP","Amount","Currency","COP","COP","","","","","11515000","0","",""
"0D68a0000Jcw4apCQA","0D58a0000AFWAojCQH","CloseDate","DateOnly","","","","","","","","","2023-08-30 00:00:00","2023-09-15 00:00:00"
"0D68a0000Jcw4aqCQA","0D58a0000AFWAokCQH","CloseDate","DateOnly","","","","","","","","","2023-08-30 00:00:00","2023-09-15 00:00:00"
"0D68a0000Jcw4arCQA","0D58a0000AFWBkUCQX","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-15 00:00:00"
"0D68a0000Jcw4asCQA","0D58a0000AFWBkVCQX","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-15 00:00:00"
"0D68a0000Jdpu21CQA","0D58a0000AFWik0CQD","Amount","Currency","MXN","MXN","","","","","2000000","1500000","",""
"0D68a0000JdpuAtCQI","0D58a0000AFWip4CQD","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-21 00:00:00"
"0D68a0000JdpuI1CQI","0D58a0000AFWiu0CQD","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-21 00:00:00"
"0D68a0000JdpuI2CQI","0D58a0000AFWiu1CQD","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-21 00:00:00"
"0D68a0000JdpuK6CQI","0D58a0000AFWj6JCQT","CloseDate","DateOnly","","","","","","","","","2023-08-24 00:00:00","2023-09-14 00:00:00"
"0D68a0000JdpuK8CQI","0D58a0000AFWj6LCQT","CloseDate","DateOnly","","","","","","","","","2023-08-24 00:00:00","2023-09-14 00:00:00"
"0D68a0000Jdpuc9CQA","0D58a0000AFWj4SCQT","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-04 00:00:00"
"0D68a0000JdpucACQQ","0D58a0000AFWj4TCQT","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-07 00:00:00"
"0D68a0000JdpudcCQA","0D58a0000AFWj5aCQD","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-07 00:00:00"
"0D68a0000JdpuddCQA","0D58a0000AFWj5bCQD","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-21 00:00:00"
"0D68a0000JdpudeCQA","0D58a0000AFWj5cCQD","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-10-19 00:00:00"
"0D68a0000JdpuxTCQQ","0D58a0000AFWjErCQL","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-14 00:00:00"
